Source,Target,Type,Id,Label,timeset,Weight
"中国航空工业集团有限公司",中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,Undirected,326,,,5
"中国航空工业集团有限公司",中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,Undirected,327,,,5
"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",中国建设银行股份有限公司-易方达国防军工混合型证券投资基金,Undirected,328,,,5
"香港中央结算有限公司",南方基金-农业银行-南方中证金融资产管理计划,Undirected,329,,,5
"中央汇金资产管理有限责任公司",海通证券股份有限公司,Undirected,330,,,5
"中央汇金资产管理有限责任公司",中国华融资产管理股份有限公司,Undirected,331,,,9
"中国证券金融股份有限公司",安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品,Undirected,332,,,7
"中国证券金融股份有限公司",全国社会保障基金理事会转持二户,Undirected,333,,,7
"全国社保基金一一三组合",基本养老保险基金八零二组合,Undirected,334,,,5
"中央汇金投资有限责任公司",香港中央结算有限公司,Undirected,335,,,5
"中国证券金融股份有限公司",北京凤山投资有限责任公司,Undirected,336,,,7
"香港中央结算有限公司",北京凤山投资有限责任公司,Undirected,337,,,5
"香港中央结算有限公司",全国社保基金一零九组合,Undirected,338,,,5
"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金",中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金,Undirected,339,,,5
"香港中央结算有限公司",全国社保基金五零三组合,Undirected,340,,,9
"中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金",招商银行股份有限公司-交银施罗德新成长混合型证券投资基金,Undirected,341,,,5
"中国人寿保险股份有限公司-分红-个人分红-005L-FH002深",中国人寿保险(集团)公司-传统-普通保险产品,Undirected,342,,,5
"香港中央结算有限公司",魁北克储蓄投资集团,Undirected,343,,,5
"泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深",泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,Undirected,344,,,5
"中央汇金资产管理有限责任公司",中泰证券股份有限公司,Undirected,345,,,5
"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",招商银行股份有限公司-鹏华创新驱动混合型证券投资基金,Undirected,346,,,5
"中央汇金资产管理有限责任公司",中信证券股份有限公司,Undirected,348,,,7
"中国证券金融股份有限公司",全国社保基金一一二组合,Undirected,349,,,5
"全国社保基金四一八组合",中信证券-中信银行-中信证券卓越成长股票集合资产管理计划,Undirected,350,,,5
"中央汇金资产管理有限责任公司",中国对外经济贸易信托有限公司-淡水泉精选1期,Undirected,351,,,7
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金,Undirected,352,,,5
"中国证券金融股份有限公司",加拿大年金计划投资委员会-自有资金,Undirected,353,,,5
"中国银行股份有限公司-上投摩根核心成长股票型证券投资基金",招商银行股份有限公司-国泰成长优选混合型证券投资基金,Undirected,354,,,5
"中央汇金资产管理有限责任公司",中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金,Undirected,355,,,7
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,356,,,5
"香港中央结算有限公司",中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),Undirected,357,,,7
"全国社保基金四零六组合",中央汇金资产管理有限责任公司,Undirected,358,,,9
"中国航空工业集团有限公司",中国证券金融股份有限公司,Undirected,361,,,4
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司-南方大数据100指数证券投资基金,Undirected,362,,,4
"中国对外经济贸易信托有限公司-淡水泉精选1期",挪威中央银行-自有资金,Undirected,363,,,8
"中央汇金资产管理有限责任公司",中国建设银行-华夏红利混合型开放式证券投资基金,Undirected,364,,,4
"全国社保基金一一三组合",中国光大银行股份有限公司-大成策略回报混合型证券投资基金,Undirected,365,,,4
"香港中央结算有限公司",全国社保基金一一七组合,Undirected,367,,,6
"香港中央结算有限公司",全国社保基金四一六组合,Undirected,368,,,4
"香港中央结算有限公司",中银基金公司-中行-中国银行股份有限公司,Undirected,369,,,4
"深圳市投资控股有限公司",中央汇金资产管理有限责任公司,Undirected,370,,,4
"中央汇金资产管理有限责任公司",泰康人寿保险有限责任公司-投连-多策略优选,Undirected,371,,,4
"香港中央结算有限公司",泰康人寿保险有限责任公司-投连-多策略优选,Undirected,372,,,4
"中国证券金融股份有限公司",中国人民财产保险股份有限公司-传统-普通保险产品,Undirected,373,,,6
"中央汇金资产管理有限责任公司",招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF),Undirected,375,,,8
"香港中央结算有限公司",中国建设银行股份有限公司-银华富裕主题混合型证券投资基金,Undirected,376,,,6
"中国证券金融股份有限公司",招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,Undirected,377,,,4
"中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金",中国建设银行股份有限公司-景顺长城量化小盘股票型证券投资基金,Undirected,378,,,4
"前海人寿保险股份有限公司-海利年年",中央汇金资产管理有限责任公司,Undirected,379,,,4
"中国证券金融股份有限公司",UBS AG,Undirected,380,,,4
"华泰资产管理有限公司-策略投资产品",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,382,,,4
"香港中央结算有限公司",招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,Undirected,383,,,4
"香港中央结算有限公司",泰康人寿保险有限责任公司-投连-创新动力,Undirected,384,,,7
"香港中央结算有限公司",中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,Undirected,385,,,4
"中国证券金融股份有限公司",招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,Undirected,386,,,4
"中国证券金融股份有限公司",中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,Undirected,387,,,4
"高雅萍",华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托,Undirected,388,,,4
"香港中央结算有限公司",中国人寿保险股份有限公司-万能-国寿瑞安,Undirected,389,,,4
"香港中央结算有限公司",太平人寿保险有限公司-传统-普通保险产品-022L-CT001深,Undirected,390,,,4
"香港中央结算有限公司",全国社保基金一一一组合,Undirected,391,,,4
"中央汇金资产管理有限责任公司",全国社保基金一一一组合,Undirected,392,,,6
"中央汇金资产管理有限责任公司",太平人寿保险有限公司-传统-普通保险产品-022L-CT001深,Undirected,393,,,4
"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,Undirected,394,,,4
"中央汇金资产管理有限责任公司",富达基金(香港)有限公司-客户资金,Undirected,395,,,4
"云南合和(集团)股份有限公司",中国证券金融股份有限公司,Undirected,396,,,7
"华夏人寿保险股份有限公司-万能保险产品",中央汇金资产管理有限责任公司,Undirected,397,,,4
"全国社保基金一一八组合",香港中央结算有限公司,Undirected,398,,,7
"中国远洋运输有限公司",中国证券金融股份有限公司,Undirected,399,,,6
"安邦财产保险股份有限公司-传统产品",中国证券金融股份有限公司,Undirected,400,,,6
"中国证券金融股份有限公司",兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,Undirected,401,,,4
"招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)",中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金,Undirected,403,,,4
"中央汇金资产管理有限责任公司",兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金,Undirected,404,,,4
"中国证券金融股份有限公司",安徽省铁路发展基金股份有限公司,Undirected,405,,,4
"中国证券金融股份有限公司",全国社保基金一零六组合,Undirected,406,,,4
"中国长江电力股份有限公司",中国证券金融股份有限公司,Undirected,408,,,4
"上海旭诺资产管理有限公司-旭诺成长对冲3号证券投资基金",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,409,,,4
"北京国有资本经营管理中心",中国证券金融股份有限公司,Undirected,410,,,4
"北京国有资本经营管理中心",中央汇金资产管理有限责任公司,Undirected,411,,,4
"上海国盛(集团)有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,412,,,4
"中央汇金资产管理有限责任公司",中国银行股份有限公司-招商中证白酒指数分级证券投资基金,Undirected,413,,,4
"安邦人寿保险股份有限公司-保守型投资组合",中央汇金资产管理有限责任公司,Undirected,414,,,4
